"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_id","abs_log2FoldChange","entrez","symbol"
"ENSG00000115648",4876.67463038006,-11.1600098815414,0.85469286468344,2.29072651163963e-40,1.88915711958544e-38,"ENSG00000115648",11.1600098815414,79083,"MLPH"
"ENSG00000170837",381.900630439341,11.1536324911576,1.07551221412775,1.22693612854563e-26,4.73411255048988e-25,"ENSG00000170837",11.1536324911576,2850,"GPR27"
"ENSG00000197308",649.601870056769,11.1523375863263,1.11553551599523,5.5860441940745e-25,1.93858336025344e-23,"ENSG00000197308",11.1523375863263,399717,"GATA3-AS1"
"ENSG00000215218",397.873878005719,11.1429861800485,1.13582111396078,3.60754500911688e-24,1.18355075004021e-22,"ENSG00000215218",11.1429861800485,134111,"UBE2QL1"
"ENSG00000072041",1386.43533658562,11.1328753672732,0.958179564048963,1.28708780847518e-32,7.1154859894321e-31,"ENSG00000072041",11.1328753672732,55117,"SLC6A15"
"ENSG00000117598",1591.39320557784,11.1307436494828,1.13325759923762,3.25720889689946e-24,1.07212888021957e-22,"ENSG00000117598",11.1307436494828,163404,"PLPPR5"
"ENSG00000175093",430.669792598279,11.1300763336452,1.23563118536376,7.16744827581708e-21,1.89754856557872e-19,"ENSG00000175093",11.1300763336452,92369,"SPSB4"
"ENSG00000027644",1088.67351648123,11.1273065187788,1.14435219501946,8.56471836899091e-24,2.72356229574934e-22,"ENSG00000027644",11.1273065187788,3645,"INSRR"
"ENSG00000224940",18101.9200106576,11.1187856451837,0.479707116142836,3.42199626598145e-120,5.13624529542485e-117,"ENSG00000224940",11.1187856451837,401399,"PRRT4"
"ENSG00000105251",4411.0974242471,11.1141968501064,0.541030949990289,4.02701040151352e-95,2.87825774388177e-92,"ENSG00000105251",11.1141968501064,56961,"SHD"
"ENSG00000122862",1096.03768823964,-11.1085939871115,0.833555456478095,6.72073103986782e-42,6.07679593631904e-40,"ENSG00000122862",11.1085939871115,5552,"SRGN"
"ENSG00000144619",356.820758219725,11.1072717154441,1.03132060034464,1.83391454240481e-28,7.79777346295327e-27,"ENSG00000144619",11.1072717154441,152330,"CNTN4"
"ENSG00000196878",4096.82849697616,-11.0984459033201,0.562867177601141,6.87558140200703e-88,3.89430336050658e-85,"ENSG00000196878",11.0984459033201,3914,"LAMB3"
"ENSG00000147889",425.831410113252,11.0885970305107,1.25599607826212,3.68509650728984e-20,9.30386140053268e-19,"ENSG00000147889",11.0885970305107,1029,"CDKN2A"
"ENSG00000163395",2092.01924981945,-11.0802404117835,0.927644227816892,2.84143437728745e-34,1.68904987270875e-32,"ENSG00000163395",11.0802404117835,91156,"IGFN1"
"ENSG00000164418",1041.93825635807,11.0530391567958,1.18276325799093,3.41306118688937e-22,9.83269517938888e-21,"ENSG00000164418",11.0530391567958,2898,"GRIK2"
"ENSG00000073792",1209.57217128234,-11.0505391286327,0.891700534190571,1.2154141604653e-36,8.19899273775455e-35,"ENSG00000073792",11.0505391286327,10644,"IGF2BP2"
"ENSG00000178860",360.462001749459,-11.0291556526616,0.751593124654625,4.25166951693091e-50,5.43110073313826e-48,"ENSG00000178860",11.0291556526616,9242,"MSC"
"ENSG00000119946",335.803915380885,11.0268759964114,1.02745125980764,2.93454989268524e-28,1.22862277864042e-26,"ENSG00000119946",11.0268759964114,26507,"CNNM1"
"ENSG00000171004",1300.70126925171,11.0080741330262,0.936604290991314,2.92565883854632e-33,1.66335895216519e-31,"ENSG00000171004",11.0080741330262,90161,"HS6ST2"
"ENSG00000050327",169.722861612589,-11.0061668705257,0.768885128606875,8.12124273774239e-48,9.26964204350908e-46,"ENSG00000050327",11.0061668705257,7984,"ARHGEF5"
"ENSG00000185008",618.550042818104,11.0027650771894,1.18555153026164,6.49010015151233e-22,1.83625180441328e-20,"ENSG00000185008",11.0027650771894,6092,"ROBO2"
"ENSG00000185149",365.930888549556,10.9993952683203,1.15961689686983,9.46033295970087e-23,2.83140314174736e-21,"ENSG00000185149",10.9993952683203,4887,"NPY2R"
"ENSG00000164294",639.349853590502,-10.9873288962293,0.603874774816567,2.75255242976027e-75,9.49757142401994e-73,"ENSG00000164294",10.9873288962293,493869,"GPX8"
"ENSG00000139117",1060.90733035346,10.9802775538823,2.02119805201809,1.09446100604899e-09,1.16671253340144e-08,"ENSG00000139117",10.9802775538823,144402,"CPNE8"
"ENSG00000149328",337.32317249704,10.9608257772294,1.0951603772694,5.81980161620744e-25,2.01504757458975e-23,"ENSG00000149328",10.9608257772294,89944,"GLB1L2"
"ENSG00000167601",4385.02556478212,-10.9596517317785,0.660909984121016,4.52598824453373e-63,1.09569065413434e-60,"ENSG00000167601",10.9596517317785,558,"AXL"
"ENSG00000174498",774.359866281764,10.9478819854011,1.45233117643055,1.63127236981555e-15,3.01720057113327e-14,"ENSG00000174498",10.9478819854011,9543,"IGDCC3"
"ENSG00000120708",2801.42039378379,-10.9298317974851,0.461093017733128,1.69344470578458e-125,2.82419536794152e-122,"ENSG00000120708",10.9298317974851,7045,"TGFBI"
"ENSG00000268388",261.119701363583,-10.9174584493657,0.756727001682553,1.70151916269569e-48,1.98746707178841e-46,"ENSG00000268388",10.9174584493657,400550,"FENDRR"
"ENSG00000148680",209.880002541777,-10.9168240650094,0.815549243159974,3.50375965345492e-42,3.1872533647595e-40,"ENSG00000148680",10.9168240650094,3363,"HTR7"
"ENSG00000136275",209.039551005173,-10.9125075696365,0.813989276339236,2.67298217116347e-42,2.44634914012672e-40,"ENSG00000136275",10.9125075696365,80099,"PKD1L1-AS1"
"ENSG00000156564",323.471737465111,10.9108518873635,1.0874601554232,4.70492848752823e-25,1.64038615873531e-23,"ENSG00000156564",10.9108518873635,57497,"LRFN2"
"ENSG00000143867",539.847141124478,-10.8802832430323,0.662485451924618,6.67364188585702e-62,1.52928286848505e-59,"ENSG00000143867",10.8802832430323,130497,"OSR1"
"ENSG00000104112",2276.96819714295,10.8762096380087,0.876638819945814,1.15933653388518e-36,7.83831608349082e-35,"ENSG00000104112",10.8762096380087,29106,"SCG3"
"ENSG00000111961",592.35448935306,-10.8712427286244,0.563232172654858,2.7564069312161e-84,1.29288405731525e-81,"ENSG00000111961",10.8712427286244,23328,"SASH1"
"ENSG00000182022",445.595112859606,10.8661373756862,1.45978803051313,3.54647229098887e-15,6.40562886300812e-14,"ENSG00000182022",10.8661373756862,51363,"CHST15"
"ENSG00000225746",388.895474206231,10.8524007779534,1.34111211999536,2.31440250464108e-17,4.88236463716238e-16,"ENSG00000225746",10.8524007779534,NA,"MEG8"
"ENSG00000162738",1064.78652176005,10.8287301675578,0.873970841995131,1.47153496897892e-36,9.88232846393249e-35,"ENSG00000162738",10.8287301675578,57216,"VANGL2"
"ENSG00000080644",8036.38029801288,10.8188865079227,0.39845443267139,1.34664168683912e-163,5.77497668531764e-160,"ENSG00000080644",10.8188865079227,1136,"CHRNA3"
"ENSG00000223403",662.249754128496,10.81076208271,1.80176381498961,5.63490133601748e-11,6.87338899658304e-10,"ENSG00000223403",10.81076208271,100507257,"MEG9"
"ENSG00000108309",2338.77390719849,10.7985677122734,0.831849889098154,8.05247276020588e-40,6.42891435608033e-38,"ENSG00000108309",10.7985677122734,10900,"RUNDC3A"
"ENSG00000196368",288.633274098808,10.7829294319297,1.06002552802071,1.26119569092269e-25,4.56142571636244e-24,"ENSG00000196368",10.7829294319297,55190,"NUDT11"
"ENSG00000197928",290.400334157702,10.7731308151322,1.07692702611948,7.02912720738177e-25,2.41980928484396e-23,"ENSG00000197928",10.7731308151322,342926,"ZNF677"
"ENSG00000259834",624.746679258397,10.7667416401777,1.78463739169889,4.83174918540735e-11,5.93713789589617e-10,"ENSG00000259834",10.7667416401777,NA,""
"ENSG00000179331",288.486356657463,10.7662163822406,1.0749047644467,6.23657554191624e-25,2.15438160175815e-23,"ENSG00000179331",10.7662163822406,54734,"RAB39A"
"ENSG00000109610",3364.26074334116,-10.7624203778044,1.72575950666329,1.42381240076438e-11,1.84787827317535e-10,"ENSG00000109610",10.7624203778044,6649,"SOD3"
"ENSG00000146469",444.535194289127,10.7618494568117,1.52580971139854,6.52451194661212e-14,1.05584541307466e-12,"ENSG00000146469",10.7618494568117,7432,"VIP"
"ENSG00000170430",274.602089992225,10.7583686182999,1.01692010113429,1.8405259341136e-27,7.45624129772688e-26,"ENSG00000170430",10.7583686182999,4255,"MGMT"
"ENSG00000165606",362.377199973991,10.7562403673345,1.3418090647863,4.60685063953421e-17,9.51121384788016e-16,"ENSG00000165606",10.7562403673345,644168,"DRGX"
"ENSG00000111799",1134.78106967133,-10.7551444215778,0.669925500804156,2.96999375886543e-59,5.71514375944751e-57,"ENSG00000111799",10.7551444215778,1303,"COL12A1"
"ENSG00000196549",21743.6480354083,-10.751624961786,1.11564385304277,2.65710962210684e-23,8.2407451799681e-22,"ENSG00000196549",10.751624961786,4311,"MME"
"ENSG00000223855",254.22922040601,-10.7398195248651,0.924107010635764,1.65940742125716e-32,9.10671871640194e-31,"ENSG00000223855",10.7398195248651,441307,"HRAT92"
"ENSG00000182195",265.782939494743,10.7007518495957,1.0288622017593,1.26267486482943e-26,4.86575568258212e-25,"ENSG00000182195",10.7007518495957,23641,"LDOC1"
"ENSG00000114200",577.150805183304,10.6783977175739,1.77651061869085,5.95495966366778e-11,7.23732526897341e-10,"ENSG00000114200",10.6783977175739,590,"BCHE"
"ENSG00000140557",264.713911212615,10.676991199031,1.04755633787785,1.10851794517029e-25,4.01891306715784e-24,"ENSG00000140557",10.676991199031,8128,"ST8SIA2"
"ENSG00000108511",104.15295753215,-10.66828122708,0.772215013800342,1.18105297927639e-44,1.18575349113371e-42,"ENSG00000108511",10.66828122708,3216,"HOXB6"
"ENSG00000198074",103.159124760143,-10.6603337155267,0.76473336984003,2.08722159535208e-45,2.19846684459208e-43,"ENSG00000198074",10.6603337155267,57016,"AKR1B10"
"ENSG00000169908",1725.73489198415,-10.6571962942162,1.0987623189263,1.55410243183681e-23,4.87487992699155e-22,"ENSG00000169908",10.6571962942162,4071,"TM4SF1"
"ENSG00000184374",109.57178810054,-10.6489804368301,0.886316532930961,1.65852057276585e-34,1.00580058735067e-32,"ENSG00000184374",10.6489804368301,10584,"COLEC10"
"ENSG00000176399",132.126192912722,-10.6451889097428,0.780490023804964,1.35732933588974e-43,1.29763278133994e-41,"ENSG00000176399",10.6451889097428,63951,"DMRTA1"
"ENSG00000237954",758.798323642162,10.6404404692834,1.97669597135824,1.97516662001147e-09,2.03754387512455e-08,"ENSG00000237954",10.6404404692834,NA,""
"ENSG00000138119",4801.65744733928,-10.6329225177492,0.756817968371913,4.55711428944551e-46,4.90322630304175e-44,"ENSG00000138119",10.6329225177492,26509,"MYOF"
"ENSG00000157625",415.845085822531,10.6307989887427,1.02605305548218,2.00551164998234e-26,7.6497400534714e-25,"ENSG00000157625",10.6307989887427,257397,"TAB3"
"ENSG00000125848",266.013703309717,10.6233166336683,1.10392669464367,3.33125421212206e-23,1.02459959214848e-21,"ENSG00000125848",10.6233166336683,23767,"FLRT3"
"ENSG00000165443",1167.50670194732,10.6108663129134,0.792704334096442,4.32427389675288e-42,3.92176368902189e-40,"ENSG00000165443",10.6108663129134,84457,"PHYHIPL"
"ENSG00000063015",1768.08341547153,10.6089813393245,1.06427090084347,1.12433920503352e-24,3.82237130191407e-23,"ENSG00000063015",10.6089813393245,124925,"SEZ6"
"ENSG00000174482",263.304583327885,10.6016935483826,1.11104193133142,7.38583162197947e-23,2.22829426593168e-21,"ENSG00000174482",10.6016935483826,158038,"LINGO2"
"ENSG00000144810",643.745352708107,-10.5924581393728,0.502481202534492,7.69930970543047e-100,6.24663724452209e-97,"ENSG00000144810",10.5924581393728,1295,"COL8A1"
"ENSG00000126217",3819.90160056988,10.5748065298356,0.777146752348273,2.197160284896e-43,2.08064840985151e-41,"ENSG00000126217",10.5748065298356,23263,"MCF2L"
"ENSG00000112246",96.6669748198601,-10.5692305310638,0.764356664163081,1.0593315952832e-44,1.07070960130661e-42,"ENSG00000112246",10.5692305310638,6492,"SIM1"
"ENSG00000174807",4079.41332506766,10.5659128144228,1.04594548233639,3.01140480253056e-25,1.05978148613324e-23,"ENSG00000174807",10.5659128144228,57124,"CD248"
"ENSG00000104415",164.394290947386,-10.5607161525477,0.831259535311212,3.35724163462911e-38,2.46408402518169e-36,"ENSG00000104415",10.5607161525477,8840,"CCN4"
"ENSG00000164023",123.462051289146,-10.5564230877553,0.770196150564116,5.72491505047859e-44,5.56169012622384e-42,"ENSG00000164023",10.5564230877553,166929,"SGMS2"
"ENSG00000177425",204.468856491515,-10.5504622807546,0.785515864937959,2.43263573893929e-42,2.23318936535837e-40,"ENSG00000177425",10.5504622807546,5074,"PAWR"
"ENSG00000109956",281.624582031737,10.5470751428844,1.23859008555354,8.54384801113677e-19,1.96987537209151e-17,"ENSG00000109956",10.5470751428844,27087,"B3GAT1"
"ENSG00000112936",5142.18505393303,10.5369088811192,0.688441656199164,4.46271142453084e-54,6.76596637641371e-52,"ENSG00000112936",10.5369088811192,730,"C7"
"ENSG00000148798",1582.24616217802,10.5336022903896,0.695900272646679,5.89167577767257e-53,8.3425573193374e-51,"ENSG00000148798",10.5336022903896,9118,"INA"
"ENSG00000106236",490.638879320501,10.5320814838598,1.74064502140867,5.32443991235794e-11,6.52118978902787e-10,"ENSG00000106236",10.5320814838598,4885,"NPTX2"
"ENSG00000198203",169.472670901889,-10.5298256803172,0.918956998230801,1.27015514314109e-31,6.55231619164953e-30,"ENSG00000198203",10.5298256803172,6819,"SULT1C2"
"ENSG00000233608",197.743501175,-10.5241651521735,0.759567218042546,7.40016209186987e-45,7.55596822570889e-43,"ENSG00000233608",10.5241651521735,117581,"TWIST2"
"ENSG00000213988",231.331761360915,10.5084149848323,1.02845302807204,9.57609568372415e-26,3.48865068361305e-24,"ENSG00000213988",10.5084149848323,7643,"ZNF90"
"ENSG00000196092",414.751951514596,10.5023667459673,1.14411430462421,2.39992792481797e-21,6.56731416363817e-20,"ENSG00000196092",10.5023667459673,5079,"PAX5"
"ENSG00000272636",1757.60037331451,10.5004839391979,0.62122809601542,2.82816608983451e-65,7.44725595181948e-63,"ENSG00000272636",10.5004839391979,8447,"DOC2B"
"ENSG00000204520",296.459977062115,-10.4998331275533,0.692846005139844,4.57703480141731e-53,6.57406735424624e-51,"ENSG00000204520",10.4998331275533,100507436,"MICA"
"ENSG00000081803",564.189811987765,-10.4966715520916,0.706008550487569,3.46205790787382e-51,4.57830468442573e-49,"ENSG00000081803",10.4966715520916,93664,"CADPS2"
"ENSG00000165973",329.797379474463,10.4900920403243,1.44153424220631,1.62318098797411e-14,2.77326522925412e-13,"ENSG00000165973",10.4900920403243,4745,"NELL1"
"ENSG00000182636",367.056764461134,10.4811420524677,1.54276940309739,4.884646113984e-13,7.28064506929919e-12,"ENSG00000182636",10.4811420524677,4692,"NDN"
"ENSG00000182162",247.035720613233,-10.4760665311485,0.773887656997639,6.09341732185148e-43,5.69838923939749e-41,"ENSG00000182162",10.4760665311485,286530,"P2RY8"
"ENSG00000197106",807.253866435496,10.4746862881483,1.77097942426112,1.24119942689086e-10,1.46115943513085e-09,"ENSG00000197106",10.4746862881483,388662,"SLC6A17"
"ENSG00000277200",374.287464394519,10.455269259483,1.05540790310459,2.31392994930032e-24,7.66687231214641e-23,"ENSG00000277200",10.455269259483,101928991,"CCDC92B"
"ENSG00000198732",855.756273624954,-10.4544237308202,0.655599528760227,2.02960169830707e-58,3.80791333634249e-56,"ENSG00000198732",10.4544237308202,64093,"SMOC1"
"ENSG00000134470",88.944751231485,-10.4472932493544,0.771819518360448,6.28814239018389e-43,5.86222814940777e-41,"ENSG00000134470",10.4472932493544,3601,"IL15RA"
"ENSG00000077274",235.028615841636,10.4467867582417,1.11033169194968,2.92365579887547e-22,8.46002878109209e-21,"ENSG00000077274",10.4467867582417,827,"CAPN6"
"ENSG00000163735",97.7053816744152,-10.4463770150787,0.933802918036534,2.94619867422391e-30,1.41281051120651e-28,"ENSG00000163735",10.4463770150787,6374,"CXCL5"
"ENSG00000240065",234.502256822178,-10.4459173155803,0.730840342117696,1.60379773110203e-47,1.81676996565856e-45,"ENSG00000240065",10.4459173155803,5698,"PSMB9"
"ENSG00000259017",227.432320605524,10.4413535315903,1.07160719872602,1.16582914033568e-23,3.68777923748542e-22,"ENSG00000259017",10.4413535315903,NA,""
"ENSG00000240990",93.0430884060551,-10.433949963466,0.869969033139413,2.46633985004259e-34,1.48074111916857e-32,"ENSG00000240990",10.433949963466,221883,"HOXA11-AS"
"ENSG00000008118",456.648414946151,-10.4304027150594,0.671577884119254,1.44902828158882e-55,2.40322541353673e-53,"ENSG00000008118",10.4304027150594,57172,"CAMK1G"
"ENSG00000237440",222.212467179837,10.429220290714,1.05328362951298,2.4675758150772e-24,8.15794695955974e-23,"ENSG00000237440",10.429220290714,100129842,"ZNF737"
"ENSG00000150556",1344.12197178725,-10.4202173308145,0.436132508285233,2.63053288090482e-127,5.26439777012546e-124,"ENSG00000150556",10.4202173308145,130576,"LYPD6B"
"ENSG00000055732",187.095185132685,-10.4200453673557,0.792614665881746,1.18128226525767e-40,9.9330286612801e-39,"ENSG00000055732",10.4200453673557,55283,"MCOLN3"
"ENSG00000141622",782.399230512421,10.4165746577247,0.851998715858939,1.47100062172464e-35,9.53735802668506e-34,"ENSG00000141622",10.4165746577247,494470,"RNF165"
"ENSG00000206538",86.9735898877721,-10.4096304725229,0.779621857971982,7.69360752690179e-42,6.91480252545104e-40,"ENSG00000206538",10.4096304725229,389136,"VGLL3"
"ENSG00000260412",233.759493131887,10.3945782840988,1.1505916373365,9.76167376008966e-21,2.57048846143975e-19,"ENSG00000260412",10.3945782840988,NA,""
"ENSG00000198814",214.415434501088,10.3814084133249,1.05060131109327,3.11196039981646e-24,1.0254438994741e-22,"ENSG00000198814",10.3814084133249,2710,"GK"
"ENSG00000197594",1101.28112965654,-10.3772832432506,0.656189140916492,1.73812746330819e-57,3.10576478101479e-55,"ENSG00000197594",10.3772832432506,5167,"ENPP1"
"ENSG00000107104",736.761132525995,-10.3741018834702,0.568728682694482,1.75432664341523e-75,6.12361994286997e-73,"ENSG00000107104",10.3741018834702,23189,"KANK1"
"ENSG00000099399",744.955786832354,-10.3740243652076,0.560994035323862,1.71369996770807e-77,6.351056707485e-75,"ENSG00000099399",10.3740243652076,4113,"MAGEB2"
"ENSG00000155324",107.108125195476,-10.3671187551427,0.755352997902783,4.97181794573395e-44,4.86153103951099e-42,"ENSG00000155324",10.3671187551427,65983,"GRAMD2B"
"ENSG00000122861",2596.59530812212,-10.3616656100542,0.359670957925923,1.24474549978339e-183,1.86830075789987e-179,"ENSG00000122861",10.3616656100542,5328,"PLAU"
"ENSG00000147044",559.586336804866,10.358408365422,1.02026374686409,2.05306736298273e-25,7.31945844378176e-24,"ENSG00000147044",10.358408365422,8573,"CASK"
"ENSG00000163347",83.9014592402847,-10.3477938552938,0.795168746113279,7.09213879016534e-40,5.67730438245262e-38,"ENSG00000163347",10.3477938552938,9076,"CLDN1"
"ENSG00000123407",82.2121458494737,-10.3440995235846,0.760604722496103,2.8021122713742e-43,2.64517636082963e-41,"ENSG00000123407",10.3440995235846,3228,"HOXC12"
"ENSG00000230148",83.5206884284578,-10.3314633993308,0.808389113013826,1.46607303286895e-38,1.10578005964053e-36,"ENSG00000230148",10.3314633993308,100874362,"HOXB-AS1"
"ENSG00000164742",1225.55304015323,10.3164329590158,0.828436087659777,9.38649245669805e-37,6.40393447858224e-35,"ENSG00000164742",10.3164329590158,107,"ADCY1"
"ENSG00000198597",1108.56158342461,10.3134920798613,0.681855083432094,7.95276130948533e-53,1.11039042674158e-50,"ENSG00000198597",10.3134920798613,9745,"ZNF536"
"ENSG00000103241",993.504902677021,-10.3050274493837,0.773116366564697,1.11409137703851e-41,9.9832564320355e-40,"ENSG00000103241",10.3050274493837,2294,"FOXF1"
"ENSG00000176884",1928.29512897546,10.3023314511953,0.93650331186171,2.56728750482274e-29,1.15197912716403e-27,"ENSG00000176884",10.3023314511953,2902,"GRIN1"
"ENSG00000130054",230.644281147649,10.2965262742125,1.22029056635295,1.96103448309648e-18,4.4295179945879e-17,"ENSG00000130054",10.2965262742125,27112,"NALF2"
"ENSG00000112378",101.710230426954,-10.2810575581031,0.772732985206799,1.56613329162411e-41,1.38275750827247e-39,"ENSG00000112378",10.2810575581031,64065,"PERP"
"ENSG00000271605",128.883506613155,-10.2658717738544,0.767926444553389,6.74952778568617e-42,6.08450674470009e-40,"ENSG00000271605",10.2658717738544,284021,"MILR1"
"ENSG00000184226",818.216700138355,10.2540124912908,1.09526613499419,5.13583797573029e-22,1.46135279804216e-20,"ENSG00000184226",10.2540124912908,5101,"PCDH9"
"ENSG00000119973",241.487591399154,10.2531640738316,1.30699110262906,2.58030058096425e-16,5.04941611081914e-15,"ENSG00000119973",10.2531640738316,2834,"PRLHR"
"ENSG00000104903",538.124384505525,10.2462411851807,1.08791082696248,3.03617053322052e-22,8.76373108045642e-21,"ENSG00000104903",10.2462411851807,4066,"LYL1"
"ENSG00000118733",246.782216188886,10.2402131678121,1.3399085514781,1.25568949969559e-15,2.34418800319415e-14,"ENSG00000118733",10.2402131678121,118427,"OLFM3"
